"";"Species";"Ter";"Fos";"Aqu";"Arb";"Dir";"Lar";"Viv";"Litter_size_max_n"
"1934";"Vitreorana_eurygnatha";NA;NA;NA;1;NA;NA;NA;NA
"1935";"Vitreorana_uranoscopa";NA;NA;NA;1;NA;NA;NA;32
"1936";"Wakea_madinika";1;NA;NA;NA;0;1;0;28
"1937";"Wijayarana_masonii";1;NA;1;NA;0;1;0;NA
"1938";"Wijayarana_modiglianii";1;NA;1;NA;0;1;0;NA
"1939";"Wijayarana_sumatrana";1;NA;1;NA;0;1;0;NA
"1940";"Wolterstorffina_parvipalmata";1;NA;1;1;0;1;0;NA
"1941";"Xenohyla_truncata";1;NA;1;1;0;1;0;186
"1942";"Xenopus_muelleri";1;NA;1;1;0;1;0;436
"1943";"Xenopus_tropicalis";1;NA;1;1;0;1;0;NA
"1944";"Xenorhina_adisca";NA;1;NA;NA;1;0;0;NA
"1945";"Xenorhina_anorbis";NA;1;NA;NA;1;0;0;NA
"1946";"Xenorhina_arboricola";NA;NA;1;1;1;0;0;NA
"1947";"Xenorhina_arfakiana";NA;1;NA;NA;1;0;0;NA
"1948";"Xenorhina_bidens";1;NA;NA;NA;1;0;0;NA
"1949";"Xenorhina_bouwensi";1;1;1;NA;1;0;0;NA
"1950";"Xenorhina_eiponis";1;NA;NA;NA;1;0;0;NA
"1951";"Xenorhina_fuscigula";1;1;NA;NA;1;0;0;NA
"1952";"Xenorhina_gigantea";NA;1;NA;NA;1;0;0;NA
"1953";"Xenorhina_huon";NA;1;NA;NA;1;0;0;NA
"1954";"Xenorhina_lanthanites";NA;1;NA;NA;1;0;0;NA
"1955";"Xenorhina_macrodisca";NA;1;NA;NA;1;0;0;NA
"1956";"Xenorhina_macrops";1;NA;NA;NA;1;0;0;NA
"1957";"Xenorhina_mehelyi";1;1;NA;NA;1;0;0;NA
"1958";"Xenorhina_minima";NA;1;NA;NA;1;0;0;NA
"1959";"Xenorhina_multisica";NA;1;NA;NA;1;0;0;NA
"1960";"Xenorhina_obesa";1;NA;NA;NA;1;0;0;NA
"1961";"Xenorhina_ocellata";NA;1;NA;NA;1;0;0;NA
"1962";"Xenorhina_ophiodon";NA;1;NA;NA;1;0;0;NA
"1963";"Xenorhina_oxycephala";1;1;1;NA;1;0;0;NA
"1964";"Xenorhina_parkerorum";1;NA;1;NA;1;0;0;NA
"1965";"Xenorhina_rostrata";1;1;NA;NA;1;0;0;NA
"1966";"Xenorhina_scheepstrai";NA;1;NA;NA;1;0;0;NA
"1967";"Xenorhina_schiefenhoeveli";NA;1;NA;NA;1;0;0;NA
"1968";"Xenorhina_similis";1;NA;1;NA;1;0;0;NA
"1969";"Xenorhina_subcrocea";NA;1;NA;NA;1;0;0;NA
"1970";"Xenorhina_tumulus";NA;1;NA;NA;1;0;0;NA
"1971";"Xenorhina_varia";NA;1;NA;1;1;0;0;NA
"1972";"Xenorhina_zweifeli";NA;1;NA;NA;1;0;0;NA
"1973";"Zachaenus_parvulus";1;NA;1;NA;0;1;0;NA
"1974";"Zhangixalus_achantharrhena";1;NA;NA;1;0;1;0;NA
"1975";"Zhangixalus_arboreus";1;NA;NA;1;0;1;0;289
"1976";"Zhangixalus_arvalis";1;NA;NA;1;0;1;0;NA
"1977";"Zhangixalus_aurantiventris";1;NA;NA;1;0;1;0;NA
"1978";"Zhangixalus_dennysi";1;NA;NA;1;0;1;0;2625
"1979";"Zhangixalus_dulitensis";1;NA;NA;1;0;1;0;NA
"1980";"Zhangixalus_moltrechti";1;NA;NA;1;0;1;0;300
"1981";"Zhangixalus_owstoni";1;NA;NA;1;0;1;0;NA
"1982";"Zhangixalus_prasinatus";1;NA;NA;1;0;1;0;NA
"1983";"Zhangixalus_prominanus";1;NA;NA;1;0;1;0;NA
"1984";"Zhangixalus_schlegelii";1;NA;NA;1;0;1;0;475
"1985";"Zhangixalus_taipeianus";1;NA;NA;1;0;1;0;NA
"1986";"Zhangixalus_viridis";1;NA;NA;1;0;1;0;NA
