"";"id";"FDis"
"855";9977;0,296500318968351
"856";9979;0
"857";9980;0
"858";10001;0,2439336276315
"859";10008;0,147827941189984
"860";10022;0,252423367973974
"861";10024;0,252423367973974
"862";10041;0,257452076052265
"863";10065;0,264402885846983
"864";10077;0,248221172655576
"865";10099;0,248841448263546
"866";10110;0,258312423466776
"867";10210;0,289392835450016
"868";10215;0
"869";10224;0,288828425332454
"870";10245;0,276925153664768
"871";10253;0,276925153664768
"872";10316;0
"873";10318;0,290169289324038
"874";10319;0,290169289324038
"875";10327;0,206923591751014
"876";10348;0,216367773038415
"877";10351;0,242039243986953
"878";10357;0
"879";10367;0,261669441740421
"880";10407;0,29242753558117
"881";10460;0,311530251301626
"882";10485;0
"883";10493;0,278676455209289
"884";10495;0,278676455209289
"885";10497;0,278676455209289
"886";10500;0,278676455209289
"887";10502;0,278676455209289
"888";10512;0,230888476667332
"889";10514;0,278676455209289
"890";10516;0
"891";10518;0,278676455209289
"892";10519;0,278676455209289
"893";10527;0,296449017721091
"894";10535;0,296309999863099
"895";10550;0,278676455209289
"896";10566;0
"897";10567;0,283673394036995
"898";10569;0,283673394036995
"899";10573;0,164778325597486
"900";10575;0
"901";10590;0,230888476667332
"902";10596;0
"903";10634;0,231734238062783
"904";10639;0,164778325597486
"905";10648;0,231734238062783
"906";10651;0,231734238062783
"907";10660;0,164778325597486
"908";10678;0,231734238062783
"909";10682;0,230888476667332
"910";10685;0,231734238062783
"911";10686;0,231734238062783
"912";10692;0,231734238062783
"913";10709;0,231734238062783
"914";10720;0,231734238062783
"915";10721;0,230888476667332
"916";10722;0,231734238062783
"917";10723;0,164778325597486
"918";10739;0,231734238062783
"919";10745;0,231734238062783
"920";10761;0,231734238062783
"921";10769;0,231734238062783
"922";10770;0,231734238062783
"923";10780;0,231734238062783
"924";10783;0,231734238062783
"925";10802;0,231734238062783
"926";10810;0,231734238062783
"927";10811;0,231734238062783
"928";10822;0,230888476667332
"929";10830;0,231734238062783
"930";11047;0
"931";11120;0
"932";11174;0
"933";11175;0
"934";11197;0,279643709060006
"935";11199;0,279643709060006
"936";11231;0,206596282316048
"937";11234;0
"938";11309;0
